method,label,l2_mean_x1e3,width_mean_x1e3,coverage_pct,diverged,problem_seed,sigma_true,rr_alpha_1,rr_alpha_2,T,T_eff,n_traj,b_n,n_bootstrap,max_a_norm,max_rho,warn_unstable,warn_assumption
RR_OBM,RR + OBM,21.09597361341331,33.29454171862464,95.0,0,1382689816,1.4935088068017774,0.2,0.1,20000,19000,100,380,500,0.7014268498840708,0.983754894179103,False,False
RR_OBM_RR,RR + OBM-RR,21.09597361341331,33.83514272739311,94.0,0,1382689816,1.4935088068017774,0.2,0.1,20000,19000,100,380,500,0.7014268498840708,0.983754894179103,False,False
RR_MSB,RR + MSB,21.09597361341331,33.07429184838339,95.0,0,1382689816,1.4935088068017774,0.2,0.1,20000,19000,100,380,500,0.7014268498840708,0.983754894179103,False,False
RR_BATCH,RR + batch means,22.368358490500984,44.611092047245776,89.0,0,1627981025,2.734181500222118,0.2,0.1,20000,19000,100,380,500,0.7706907675027578,0.9582762062789966,False,False
RR_ORACLE,RR + oracle variance,22.36835849050059,47.02350060041526,93.0,0,1627981025,2.734181500222118,0.2,0.1,20000,19000,100,380,500,0.7706907675027578,0.9582762062789966,False,False
RR_OBM,RR + OBM,22.36835849050059,44.54578373487886,93.0,0,1627981025,2.734181500222118,0.2,0.1,20000,19000,100,380,500,0.7706907675027578,0.9582762062789966,False,False
RR_OBM_RR,RR + OBM-RR,22.36835849050059,45.0667319800249,90.0,0,1627981025,2.734181500222118,0.2,0.1,20000,19000,100,380,500,0.7706907675027578,0.9582762062789966,False,False
RR_MSB,RR + MSB,22.36835849050059,44.11583903197851,93.0,0,1627981025,2.734181500222118,0.2,0.1,20000,19000,100,380,500,0.7706907675027578,0.9582762062789966,False,False
RR_BATCH,RR + batch means,18.619180661504817,24.9881093757046,90.0,0,1504361615,0.9098223959898789,0.2,0.1,20000,19000,100,380,500,0.8142058505260306,0.9621530203066779,False,False
RR_ORACLE,RR + oracle variance,18.619180661505247,27.1256152715682,94.0,0,1504361615,0.9098223959898789,0.2,0.1,20000,19000,100,380,500,0.8142058505260306,0.9621530203066779,False,False
RR_OBM,RR + OBM,18.619180661505247,25.522184552672044,93.0,0,1504361615,0.9098223959898789,0.2,0.1,20000,19000,100,380,500,0.8142058505260306,0.9621530203066779,False,False
RR_OBM_RR,RR + OBM-RR,18.619180661505247,25.04387442621335,91.0,0,1504361615,0.9098223959898789,0.2,0.1,20000,19000,100,380,500,0.8142058505260306,0.9621530203066779,False,False
RR_MSB,RR + MSB,18.619180661505247,25.45879863926637,92.0,0,1504361615,0.9098223959898789,0.2,0.1,20000,19000,100,380,500,0.8142058505260306,0.9621530203066779,False,False
RR_BATCH,RR + batch means,23.87567876122075,41.33468112629349,90.0,0,1766867110,2.461885435521448,0.2,0.1,20000,19000,100,380,500,0.7862294349166898,0.966528381029845,False,False
RR_ORACLE,RR + oracle variance,23.875678761220907,44.6205794433165,94.0,0,1766867110,2.461885435521448,0.2,0.1,20000,19000,100,380,500,0.7862294349166898,0.966528381029845,False,False
RR_OBM,RR + OBM,23.875678761220907,42.10778315267775,92.0,0,1766867110,2.461885435521448,0.2,0.1,20000,19000,100,380,500,0.7862294349166898,0.966528381029845,False,False
RR_OBM_RR,RR + OBM-RR,23.875678761220907,42.246497559715976,90.0,0,1766867110,2.461885435521448,0.2,0.1,20000,19000,100,380,500,0.7862294349166898,0.966528381029845,False,False
RR_MSB,RR + MSB,23.875678761220907,41.50092313228877,90.0,0,1766867110,2.461885435521448,0.2,0.1,20000,19000,100,380,500,0.7862294349166898,0.966528381029845,False,False
RR_BATCH,RR + batch means,27.961946819527963,28.327634628213715,94.0,0,1190961761,1.0578529340808747,0.2,0.1,20000,19000,100,380,500,0.7727634973220407,0.9846966062055065,False,False
RR_ORACLE,RR + oracle variance,27.961946819528638,29.24919606496503,94.0,0,1190961761,1.0578529340808747,0.2,0.1,20000,19000,100,380,500,0.7727634973220407,0.9846966062055065,False,False
RR_OBM,RR + OBM,27.961946819528638,27.58538978308139,95.0,0,1190961761,1.0578529340808747,0.2,0.1,20000,19000,100,380,500,0.7727634973220407,0.9846966062055065,False,False
RR_OBM_RR,RR + OBM-RR,27.961946819528638,28.055546965664515,96.0,0,1190961761,1.0578529340808747,0.2,0.1,20000,19000,100,380,500,0.7727634973220407,0.9846966062055065,False,False
RR_MSB,RR + MSB,27.961946819528638,27.232117361726402,95.0,0,1190961761,1.0578529340808747,0.2,0.1,20000,19000,100,380,500,0.7727634973220407,0.9846966062055065,False,False
RR_BATCH,RR + batch means,24.810622308054263,34.02238322884244,90.0,0,137046513,1.731572060392841,0.2,0.1,20000,19000,100,380,500,0.7744613768105492,0.9840899487630653,False,False
RR_ORACLE,RR + oracle variance,24.810622308055276,37.42153268419719,96.0,0,137046513,1.731572060392841,0.2,0.1,20000,19000,100,380,500,0.7744613768105492,0.9840899487630653,False,False
RR_OBM,RR + OBM,24.810622308055276,34.637979910059244,94.0,0,137046513,1.731572060392841,0.2,0.1,20000,19000,100,380,500,0.7744613768105492,0.9840899487630653,False,False
RR_OBM_RR,RR + OBM-RR,24.810622308055276,35.203649613303675,93.0,0,137046513,1.731572060392841,0.2,0.1,20000,19000,100,380,500,0.7744613768105492,0.9840899487630653,False,False
RR_MSB,RR + MSB,24.810622308055276,34.345723769183444,94.0,0,137046513,1.731572060392841,0.2,0.1,20000,19000,100,380,500,0.7744613768105492,0.9840899487630653,False,False
RR_BATCH,RR + batch means,17.038216925492808,37.24878678617923,92.0,0,967354525,1.970912519537936,0.2,0.1,20000,19000,100,380,500,0.7755973481799772,0.9446797600389772,False,False
RR_ORACLE,RR + oracle variance,17.03821692549271,39.924083967332656,92.0,0,967354525,1.970912519537936,0.2,0.1,20000,19000,100,380,500,0.7755973481799772,0.9446797600389772,False,False
RR_OBM,RR + OBM,17.03821692549271,37.93665518123104,92.0,0,967354525,1.970912519537936,0.2,0.1,20000,19000,100,380,500,0.7755973481799772,0.9446797600389772,False,False
RR_OBM_RR,RR + OBM-RR,17.03821692549271,37.92942211261523,92.0,0,967354525,1.970912519537936,0.2,0.1,20000,19000,100,380,500,0.7755973481799772,0.9446797600389772,False,False
RR_MSB,RR + MSB,17.03821692549271,37.763805701403705,92.0,0,967354525,1.970912519537936,0.2,0.1,20000,19000,100,380,500,0.7755973481799772,0.9446797600389772,False,False
RR_BATCH,RR + batch means,23.27518061011312,42.48410297051925,92.0,0,1906728919,2.4702153729064475,0.2,0.1,20000,19000,100,380,500,0.840954022969886,0.9673394202974377,False,False
RR_ORACLE,RR + oracle variance,23.275180610113,44.69600390301174,96.0,0,1906728919,2.4702153729064475,0.2,0.1,20000,19000,100,380,500,0.840954022969886,0.9673394202974377,False,False
RR_OBM,RR + OBM,23.275180610113,42.34827798813263,96.0,0,1906728919,2.4702153729064475,0.2,0.1,20000,19000,100,380,500,0.840954022969886,0.9673394202974377,False,False
RR_OBM_RR,RR + OBM-RR,23.275180610113,42.85256021078737,93.0,0,1906728919,2.4702153729064475,0.2,0.1,20000,19000,100,380,500,0.840954022969886,0.9673394202974377,False,False
RR_MSB,RR + MSB,23.275180610113,42.08182639051992,95.0,0,1906728919,2.4702153729064475,0.2,0.1,20000,19000,100,380,500,0.840954022969886,0.9673394202974377,False,False
RR_BATCH,RR + batch means,23.043247148602607,38.83782875008719,92.0,0,1356488968,2.0826256161997465,0.2,0.1,20000,19000,100,380,500,0.7032738151997727,0.9694387541389551,False,False
RR_ORACLE,RR + oracle variance,23.043247148603047,41.039956252039,95.0,0,1356488968,2.0826256161997465,0.2,0.1,20000,19000,100,380,500,0.7032738151997727,0.9694387541389551,False,False
RR_OBM,RR + OBM,23.043247148603047,39.12168904771987,94.0,0,1356488968,2.0826256161997465,0.2,0.1,20000,19000,100,380,500,0.7032738151997727,0.9694387541389551,False,False
RR_OBM_RR,RR + OBM-RR,23.043247148603047,39.208608619452875,92.0,0,1356488968,2.0826256161997465,0.2,0.1,20000,19000,100,380,500,0.7032738151997727,0.9694387541389551,False,False
RR_MSB,RR + MSB,23.043247148603047,38.263892303982416,93.0,0,1356488968,2.0826256161997465,0.2,0.1,20000,19000,100,380,500,0.7032738151997727,0.9694387541389551,False,False
RR_BATCH,RR + batch means,28.797317471035832,48.67625977950037,95.0,0,354826746,3.1441445040209923,0.2,0.1,20000,19000,100,380,500,0.6751285977489111,0.9896895517092816,False,False
RR_ORACLE,RR + oracle variance,28.797317471035917,50.42576959934252,94.0,0,354826746,3.1441445040209923,0.2,0.1,20000,19000,100,380,500,0.6751285977489111,0.9896895517092816,False,False
RR_OBM,RR + OBM,28.797317471035917,47.156348657310744,94.0,0,354826746,3.1441445040209923,0.2,0.1,20000,19000,100,380,500,0.6751285977489111,0.9896895517092816,False,False
RR_OBM_RR,RR + OBM-RR,28.797317471035917,48.99828572058691,94.0,0,354826746,3.1441445040209923,0.2,0.1,20000,19000,100,380,500,0.6751285977489111,0.9896895517092816,False,False
RR_MSB,RR + MSB,28.797317471035917,46.60539284371646,94.0,0,354826746,3.1441445040209923,0.2,0.1,20000,19000,100,380,500,0.6751285977489111,0.9896895517092816,False,False
RR_BATCH,RR + batch means,19.07379808911274,14.713944161656883,88.0,0,1777324408,0.3029161727201015,0.2,0.1,20000,19000,100,380,500,0.8010976155873887,0.9654714672176318,False,False
RR_ORACLE,RR + oracle variance,19.073798089112337,15.65173609759457,94.0,0,1777324408,0.3029161727201015,0.2,0.1,20000,19000,100,380,500,0.8010976155873887,0.9654714672176318,False,False
RR_OBM,RR + OBM,19.073798089112337,15.081914485861633,91.0,0,1777324408,0.3029161727201015,0.2,0.1,20000,19000,100,380,500,0.8010976155873887,0.9654714672176318,False,False
RR_OBM_RR,RR + OBM-RR,19.073798089112337,14.967744817765858,91.0,0,1777324408,0.3029161727201015,0.2,0.1,20000,19000,100,380,500,0.8010976155873887,0.9654714672176318,False,False
RR_MSB,RR + MSB,19.073798089112337,15.068757804993846,92.0,0,1777324408,0.3029161727201015,0.2,0.1,20000,19000,100,380,500,0.8010976155873887,0.9654714672176318,False,False
RR_BATCH,RR + batch means,25.09532512424191,52.466696864724895,94.0,0,2084558134,3.9084452161781185,0.2,0.1,20000,19000,100,380,500,0.812614119494143,0.9917058152267927,False,False
RR_ORACLE,RR + oracle variance,25.09532512424263,56.221612908929565,96.0,0,2084558134,3.9084452161781185,0.2,0.1,20000,19000,100,380,500,0.812614119494143,0.9917058152267927,False,False
RR_OBM,RR + OBM,25.09532512424263,52.259149560401006,93.0,0,2084558134,3.9084452161781185,0.2,0.1,20000,19000,100,380,500,0.812614119494143,0.9917058152267927,False,False
RR_OBM_RR,RR + OBM-RR,25.09532512424263,53.81150054275656,93.0,0,2084558134,3.9084452161781185,0.2,0.1,20000,19000,100,380,500,0.812614119494143,0.9917058152267927,False,False
RR_MSB,RR + MSB,25.09532512424263,51.56433981422758,91.0,0,2084558134,3.9084452161781185,0.2,0.1,20000,19000,100,380,500,0.812614119494143,0.9917058152267927,False,False
RR_BATCH,RR + batch means,19.116711948824996,31.92474480450587,90.0,0,1843166519,1.3821944944951714,0.2,0.1,20000,19000,100,380,500,0.7978711813536549,0.9687988672836144,False,False
RR_ORACLE,RR + oracle variance,19.11671194882542,33.43380965364988,94.0,0,1843166519,1.3821944944951714,0.2,0.1,20000,19000,100,380,500,0.7978711813536549,0.9687988672836144,False,False
RR_OBM,RR + OBM,19.11671194882542,31.74658820069228,89.0,0,1843166519,1.3821944944951714,0.2,0.1,20000,19000,100,380,500,0.7978711813536549,0.9687988672836144,False,False
RR_OBM_RR,RR + OBM-RR,19.11671194882542,32.2068338132874,91.0,0,1843166519,1.3821944944951714,0.2,0.1,20000,19000,100,380,500,0.7978711813536549,0.9687988672836144,False,False
RR_MSB,RR + MSB,19.11671194882542,31.357673389801985,91.0,0,1843166519,1.3821944944951714,0.2,0.1,20000,19000,100,380,500,0.7978711813536549,0.9687988672836144,False,False
RR_BATCH,RR + batch means,21.269076118683905,33.23290986950556,92.0,0,197860369,1.526526566184373,0.2,0.1,20000,19000,100,380,500,0.712148603784999,0.9743046378159217,False,False
RR_ORACLE,RR + oracle variance,21.269076118684175,35.13609313180567,96.0,0,197860369,1.526526566184373,0.2,0.1,20000,19000,100,380,500,0.712148603784999,0.9743046378159217,False,False
RR_OBM,RR + OBM,21.269076118684175,33.07930027458129,95.0,0,197860369,1.526526566184373,0.2,0.1,20000,19000,100,380,500,0.712148603784999,0.9743046378159217,False,False
RR_OBM_RR,RR + OBM-RR,21.269076118684175,33.71053345496711,94.0,0,197860369,1.526526566184373,0.2,0.1,20000,19000,100,380,500,0.712148603784999,0.9743046378159217,False,False
RR_MSB,RR + MSB,21.269076118684175,32.4440316923798,94.0,0,197860369,1.526526566184373,0.2,0.1,20000,19000,100,380,500,0.712148603784999,0.9743046378159217,False,False
RR_BATCH,RR + batch means,22.137016932639334,47.14905004445301,93.0,0,145857092,2.9101272309384143,0.2,0.1,20000,19000,100,380,500,0.7528959886832006,0.9939675814751682,False,False
RR_ORACLE,RR + oracle variance,22.137016932639035,48.51290424235066,97.0,0,145857092,2.9101272309384143,0.2,0.1,20000,19000,100,380,500,0.7528959886832006,0.9939675814751682,False,False
RR_OBM,RR + OBM,22.137016932639035,45.91298801820542,95.0,0,145857092,2.9101272309384143,0.2,0.1,20000,19000,100,380,500,0.7528959886832006,0.9939675814751682,False,False
RR_OBM_RR,RR + OBM-RR,22.137016932639035,47.14704963049915,94.0,0,145857092,2.9101272309384143,0.2,0.1,20000,19000,100,380,500,0.7528959886832006,0.9939675814751682,False,False
RR_MSB,RR + MSB,22.137016932639035,45.54384868558647,93.0,0,145857092,2.9101272309384143,0.2,0.1,20000,19000,100,380,500,0.7528959886832006,0.9939675814751682,False,False
RR_BATCH,RR + batch means,16.57025661121729,17.76400576679064,92.0,0,594336918,0.4439071282822261,0.2,0.1,20000,19000,100,380,500,0.7276265850596422,0.9523667283337245,False,False
RR_ORACLE,RR + oracle variance,16.570256611217253,18.947300618786976,96.0,0,594336918,0.4439071282822261,0.2,0.1,20000,19000,100,380,500,0.7276265850596422,0.9523667283337245,False,False
RR_OBM,RR + OBM,16.570256611217253,18.01350481337227,93.0,0,594336918,0.4439071282822261,0.2,0.1,20000,19000,100,380,500,0.7276265850596422,0.9523667283337245,False,False
RR_OBM_RR,RR + OBM-RR,16.570256611217253,17.97815088346989,91.0,0,594336918,0.4439071282822261,0.2,0.1,20000,19000,100,380,500,0.7276265850596422,0.9523667283337245,False,False
RR_MSB,RR + MSB,16.570256611217253,17.764205163548322,92.0,0,594336918,0.4439071282822261,0.2,0.1,20000,19000,100,380,500,0.7276265850596422,0.9523667283337245,False,False
RR_BATCH,RR + batch means,20.330256204203383,29.890491963162827,95.0,0,761338719,1.238475455786897,0.2,0.1,20000,19000,100,380,500,0.7118095414239449,0.9776871575892329,False,False
RR_ORACLE,RR + oracle variance,20.330256204203636,31.647906603574576,96.0,0,761338719,1.238475455786897,0.2,0.1,20000,19000,100,380,500,0.7118095414239449,0.9776871575892329,False,False
RR_OBM,RR + OBM,20.330256204203636,29.8319961874167,94.0,0,761338719,1.238475455786897,0.2,0.1,20000,19000,100,380,500,0.7118095414239449,0.9776871575892329,False,False
RR_OBM_RR,RR + OBM-RR,20.330256204203636,30.04875557418145,92.0,0,761338719,1.238475455786897,0.2,0.1,20000,19000,100,380,500,0.7118095414239449,0.9776871575892329,False,False
RR_MSB,RR + MSB,20.330256204203636,29.554860223166667,94.0,0,761338719,1.238475455786897,0.2,0.1,20000,19000,100,380,500,0.7118095414239449,0.9776871575892329,False,False
RR_BATCH,RR + batch means,24.335256168027527,41.13085507180806,87.0,0,957106590,2.3313894499296532,0.2,0.1,20000,19000,100,380,500,0.7348882644495972,0.9754288061410912,False,False
RR_ORACLE,RR + oracle variance,24.335256168027247,43.42188768207619,94.0,0,957106590,2.3313894499296532,0.2,0.1,20000,19000,100,380,500,0.7348882644495972,0.9754288061410912,False,False
RR_OBM,RR + OBM,24.335256168027247,41.10180866321461,90.0,0,957106590,2.3313894499296532,0.2,0.1,20000,19000,100,380,500,0.7348882644495972,0.9754288061410912,False,False
RR_OBM_RR,RR + OBM-RR,24.335256168027247,41.77840955929659,89.0,0,957106590,2.3313894499296532,0.2,0.1,20000,19000,100,380,500,0.7348882644495972,0.9754288061410912,False,False
RR_MSB,RR + MSB,24.335256168027247,41.05333216188213,90.0,0,957106590,2.3313894499296532,0.2,0.1,20000,19000,100,380,500,0.7348882644495972,0.9754288061410912,False,False
RR_BATCH,RR + batch means,20.265725975972295,37.79327330904098,96.0,0,1917963003,1.9637654442760555,0.2,0.1,20000,19000,100,380,500,0.8229603265655668,0.9611764889274746,False,False
RR_ORACLE,RR + oracle variance,20.26572597597187,39.85163032440934,97.0,0,1917963003,1.9637654442760555,0.2,0.1,20000,19000,100,380,500,0.8229603265655668,0.9611764889274746,False,False
RR_OBM,RR + OBM,20.26572597597187,38.07703172355341,97.0,0,1917963003,1.9637654442760555,0.2,0.1,20000,19000,100,380,500,0.8229603265655668,0.9611764889274746,False,False
RR_OBM_RR,RR + OBM-RR,20.26572597597187,37.741779242738055,96.0,0,1917963003,1.9637654442760555,0.2,0.1,20000,19000,100,380,500,0.8229603265655668,0.9611764889274746,False,False
RR_MSB,RR + MSB,20.26572597597187,38.04089539958134,95.0,0,1917963003,1.9637654442760555,0.2,0.1,20000,19000,100,380,500,0.8229603265655668,0.9611764889274746,False,False
RR_BATCH,RR + batch means,20.010432477812135,35.696957469575345,90.0,0,1671565831,1.8420410772944598,0.2,0.1,20000,19000,100,380,500,0.7405757056332045,0.980835913940108,False,False
RR_ORACLE,RR + oracle variance,20.010432477812408,38.59676818882423,95.0,0,1671565831,1.8420410772944598,0.2,0.1,20000,19000,100,380,500,0.7405757056332045,0.980835913940108,False,False
RR_OBM,RR + OBM,20.010432477812408,36.02149210332205,93.0,0,1671565831,1.8420410772944598,0.2,0.1,20000,19000,100,380,500,0.7405757056332045,0.980835913940108,False,False
RR_OBM_RR,RR + OBM-RR,20.010432477812408,36.07645181926135,91.0,0,1671565831,1.8420410772944598,0.2,0.1,20000,19000,100,380,500,0.7405757056332045,0.980835913940108,False,False
RR_MSB,RR + MSB,20.010432477812408,35.68891043971907,92.0,0,1671565831,1.8420410772944598,0.2,0.1,20000,19000,100,380,500,0.7405757056332045,0.980835913940108,False,False
RR_BATCH,RR + batch means,19.423834239780536,36.03812014341515,92.0,0,1455819992,1.895765264710268,0.2,0.1,20000,19000,100,380,500,0.6659950111111707,0.9843288752540928,False,False
RR_ORACLE,RR + oracle variance,19.423834239780167,39.1555714879069,96.0,0,1455819992,1.895765264710268,0.2,0.1,20000,19000,100,380,500,0.6659950111111707,0.9843288752540928,False,False
RR_OBM,RR + OBM,19.423834239780167,36.62529903264838,93.0,0,1455819992,1.895765264710268,0.2,0.1,20000,19000,100,380,500,0.6659950111111707,0.9843288752540928,False,False
RR_OBM_RR,RR + OBM-RR,19.423834239780167,36.61593208005458,92.0,0,1455819992,1.895765264710268,0.2,0.1,20000,19000,100,380,500,0.6659950111111707,0.9843288752540928,False,False
RR_MSB,RR + MSB,19.423834239780167,36.303881455687616,94.0,0,1455819992,1.895765264710268,0.2,0.1,20000,19000,100,380,500,0.6659950111111707,0.9843288752540928,False,False
RR_BATCH,RR + batch means,20.75491433024522,46.00114966876394,93.0,0,417983442,2.8751362617689455,0.2,0.1,20000,19000,100,380,500,0.8070450189256176,0.9532349513235565,False,False
RR_ORACLE,RR + oracle variance,20.75491433024517,48.220365982303946,97.0,0,417983442,2.8751362617689455,0.2,0.1,20000,19000,100,380,500,0.8070450189256176,0.9532349513235565,False,False
RR_OBM,RR + OBM,20.75491433024517,45.16148503831197,95.0,0,417983442,2.8751362617689455,0.2,0.1,20000,19000,100,380,500,0.8070450189256176,0.9532349513235565,False,False
RR_OBM_RR,RR + OBM-RR,20.75491433024517,45.893727610050775,93.0,0,417983442,2.8751362617689455,0.2,0.1,20000,19000,100,380,500,0.8070450189256176,0.9532349513235565,False,False
