T,b,estimator,lam,sigma_true,mean,bias,var,mse,mean_clamped,mse_clamped,n_traj_used
300000,918,OBM_RR,2.0,5.530043287007115,5.542311891878317,0.012268604871201738,0.4668870641670793,0.466570695768398,5.542311891878317,0.466570695768398,1000
300000,918,OBM_RR,3.0,5.530043287007115,5.5412603839799015,0.0112170969727865,0.6069569994726607,0.6064758657376849,5.5412603839799015,0.6064758657376849,1000
300000,918,OBM_RR,4.0,5.530043287007115,5.541343088529276,0.011299801522160813,0.7379447324983491,0.7373344732802909,5.541343088529276,0.7373344732802909,1000
300000,1152,OBM,0.0,5.530043287007115,5.257135488267827,-0.27290779873928805,0.14713510965708582,0.22146664116015274,,,1000
300000,1152,OBM_RR,2.0,5.530043287007115,5.538599920609316,0.00855663360220138,0.6046592976413738,0.6041278543223347,5.538599920609316,0.6041278543223347,1000
300000,1152,OBM_RR,3.0,5.530043287007115,5.539754117063248,0.009710830056133268,0.7720455614070698,0.7713678160660419,5.539754117063248,0.7713678160660419,1000
300000,1152,OBM_RR,4.0,5.530043287007115,5.534971325128324,0.0049280381212089,0.9407416564764712,0.9398252003797188,5.534971325128324,0.9398252003797188,1000
300000,1445,OBM,0.0,5.530043287007115,5.314218173115292,-0.2158251138918228,0.18435208242977574,0.23074821013376404,,,1000
300000,1445,OBM_RR,2.0,5.530043287007115,5.538797137616711,0.00875385060959566,0.7748694372200882,0.7741711976833633,5.538797137616711,0.7741711976833633,1000
300000,1445,OBM_RR,3.0,5.530043287007115,5.53614999959659,0.0061067125894753715,0.9835889408279698,0.9826426438257923,5.53614999959659,0.9826426438257923,1000
300000,1445,OBM_RR,4.0,5.530043287007115,5.5281639855502895,-0.0018793014568254662,1.2174331826376588,1.2162192812289865,5.5281639855502895,1.2162192812289865,1000
300000,1812,OBM,0.0,5.530043287007115,5.3592249943840535,-0.17081829262306147,0.23254963828915035,0.26149597774551897,,,1000
300000,1812,OBM_RR,2.0,5.530043287007115,5.540851775632553,0.010808488625437818,0.9850148635244351,0.9841466720872769,5.540851775632553,0.9841466720872769,1000
300000,1812,OBM_RR,3.0,5.530043287007115,5.530256337610735,0.00021305060362042383,1.2676246359273966,1.266357056682029,5.530256337610735,1.266357056682029,1000
300000,1812,OBM_RR,4.0,5.530043287007115,5.509846947874163,-0.020196339132952268,1.5669791057287288,1.5658200187373732,5.509846947874163,1.5658200187373732,1000
300000,2272,OBM,0.0,5.530043287007115,5.395874074337956,-0.1341692126691587,0.29598911418541746,0.3136945026994937,,,1000
300000,2272,OBM_RR,2.0,5.530043287007115,5.533560497189412,0.0035172101822968926,1.249483215247969,1.2482461028001874,5.533560497189412,1.2482461028001874,1000
300000,2272,OBM_RR,3.0,5.530043287007115,5.512757514605904,-0.017285772401210764,1.634169861197153,1.632834489263462,5.512757514605904,1.632834489263462,1000
300000,2272,OBM_RR,4.0,5.530043287007115,5.484657030420946,-0.045386256586168905,1.9884432941001402,1.9885147630929454,5.484657030420946,1.9885147630929454,1000
300000,2849,OBM,0.0,5.530043287007115,5.424949772381284,-0.10509351462583094,0.37703716298369866,0.38770477263712483,,,1000
300000,2849,OBM_RR,2.0,5.530043287007115,5.52384955611018,-0.006193730896934646,1.617807014913293,1.6162275702008033,5.52384955611018,1.6162275702008033,1000
300000,2849,OBM_RR,3.0,5.530043287007115,5.486758164275904,-0.04328512273121099,2.078930869799354,2.078725540779411,5.486758164275904,2.078725540779411,1000
300000,2849,OBM_RR,4.0,5.530043287007115,5.448629459565553,-0.08141382744156189,2.5443735824684555,2.548457420184672,5.448629459565553,2.548457420184672,1000
300000,3573,OBM,0.0,5.530043287007115,5.448743641765603,-0.08129964524151223,0.4779298262388307,0.4840615287289877,,,1000
300000,3573,OBM_RR,2.0,5.530043287007115,5.496456279297883,-0.033587007709232175,2.0918066189712707,2.0908428994391595,5.496456279297883,2.0908428994391595,1000
300000,3573,OBM_RR,3.0,5.530043287007115,5.450413596667768,-0.07962969033934719,2.6593080567101364,2.6629896362369663,5.450413596667768,2.6629896362369663,1000
300000,3573,OBM_RR,4.0,5.530043287007115,5.38352476747223,-0.14651851953488482,3.2006440275930546,3.218911060132156,5.38352476747223,3.218911060132156,1000
300000,4481,OBM,0.0,5.530043287007115,5.463936485543907,-0.06610680146320824,0.6067361389343245,0.6104995119950862,,,1000
300000,4481,OBM_RR,2.0,5.530043287007115,5.462924193421736,-0.06711909358537937,2.6565076544117883,2.6583561194811,5.462924193421736,2.6583561194811,1000
300000,4481,OBM_RR,3.0,5.530043287007115,5.387682176409811,-0.14236111059730394,3.371192746715612,3.3880882397793943,5.387682176409811,3.3880882397793943,1000
300000,4481,OBM_RR,4.0,5.530043287007115,5.301653835065909,-0.2283894519412062,3.9414004275426526,3.989620768873115,5.301653835065909,3.989620768873115,1000
300000,5619,OBM,0.0,5.530043287007115,5.474094067129204,-0.05594921987791057,0.7803098361535297,0.7826598415223229,,,1000
300000,5619,OBM_RR,2.0,5.530043287007115,5.41513614807332,-0.11490713893379478,3.399165564648688,3.40897004966199,5.41513614807332,3.40897004966199,1000
300000,5619,OBM_RR,3.0,5.530043287007115,5.301979337591293,-0.2280639494158221,4.163163164049723,4.211013165908815,5.301979337591293,4.211013165908815,1000
300000,5619,OBM_RR,4.0,5.530043287007115,5.192259206430725,-0.3377840805763901,4.7776686689888885,4.886989085410738,5.192259206430725,4.886989085410738,1000
300000,7047,OBM,0.0,5.530043287007115,5.472946814952368,-0.05709647205474688,1.003876345500768,1.0061324762763655,,,1000
300000,7047,OBM_RR,2.0,5.530043287007115,5.333033737365567,-0.19700954964154782,4.2679227114420035,4.302467551380528,5.333033737365567,4.302467551380528,1000
300000,7047,OBM_RR,3.0,5.530043287007115,5.195595488173224,-0.3344477988338914,5.0449581268456605,5.1517684988636505,5.195595488173224,5.1517684988636505,1000
300000,7047,OBM_RR,4.0,5.530043287007115,5.039792449539749,-0.4902508374673662,5.674270236969934,5.908941850370418,5.039921437318743,5.907498596520637,1000
300000,8837,OBM,0.0,5.530043287007115,5.464359535863732,-0.06568375114338298,1.2760594388126592,1.2790977345381125,,,1000
300000,8837,OBM_RR,2.0,5.530043287007115,5.228166517282047,-0.3018767697250677,5.204762701434218,5.2906875228324255,5.228204424689946,5.290266826647704,1000
300000,8837,OBM_RR,3.0,5.530043287007115,5.0376127089970115,-0.4924305780101035,6.011113014717775,6.247589775862422,5.0380454617197055,6.242616218365287,1000
300000,8837,OBM_RR,4.0,5.530043287007115,4.864192583657041,-0.665850703350074,6.6918897844823855,7.128555053849692,4.864192583657041,7.128555053849692,1000
300000,11082,OBM,0.0,5.530043287007115,5.446297348042077,-0.08374593896503768,1.6319982869058929,1.6373796709121229,,,1000
