problem,iterate,estimator,b,lam,T,sigma_true,mean,var,mse,rel_bias,bias
1405681632,PR,OBM_RR,15,3.0,10000,1.0944420187069794,1.051927287615999,0.01137806085013004,0.013071782601367108,-0.0388460332884597,-0.04251473109098036
1405681632,PR,OBM,63,0.0,10000,1.0944420187069794,0.9534446849645342,0.010101610655100002,0.02988084267102748,-0.1288303366760585,-0.14099733374244527
1405681632,PR,OBM_RR,63,2.0,10000,1.0944420187069794,1.1222173879634436,0.045684632576867376,0.04599925738843164,0.025378566229830233,0.027775369256464177
1405681632,PR,OBM_RR,63,3.0,10000,1.0944420187069794,1.1106658038639434,0.061247945575018455,0.06089867732408758,0.014823795943188896,0.016223785156963988
1405681632,PR,OBM,251,0.0,10000,1.0944420187069794,1.0639226815349374,0.04772453761964465,0.04817872218486899,-0.027885750592890134,-0.030519337172042027
1405681632,PR,OBM_RR,251,2.0,10000,1.0944420187069794,1.0581100487421244,0.15159551242672417,0.15139956934398405,-0.03319679740346513,-0.03633196996485499
1405681632,PR,OBM_RR,251,3.0,10000,1.0944420187069794,1.0446631340527548,0.1693942223981791,0.170178217531616,-0.045483345671464205,-0.04977888465422464
1405681632,PR,OBM,1000,0.0,10000,1.0944420187069794,1.0387793259039635,0.12997088917698893,0.13176951565530193,-0.05085942594636327,-0.055662692803015945
1405681632,PR,OBM_RR,1000,2.0,10000,1.0944420187069794,0.8568545576438779,0.4697025640322845,0.5214533400463726,-0.21708547095422887,-0.23758746106310158
1405681632,PR,OBM_RR,1000,3.0,10000,1.0944420187069794,0.7277868306717657,0.5286744052722072,0.6578236881326229,-0.3350156351529666,-0.3666551880352137
942484272,PR,OBM,15,0.0,10000,2.121177308379969,1.0191761303128226,0.0033352963716523575,1.2177085398693144,-0.5195233673835548,-1.1020011780671464
942484272,PR,OBM_RR,15,2.0,10000,2.121177308379969,1.8735163787776279,0.02261484970592316,0.08372463726035978,-0.11675635441880623,-0.2476609296023411
