estimator,lam,T,b,bias,var,mse_selected,eta,target_b,eta_actual,log_b_error,abs_bias,bias_sq,bias_sq_plus_var
OBM_RR,2.0,1000000,11,-4.711054853820897,0.0001650345557414,22.194202663971986,0.175,11.220184543019633,0.17356544752637085,0.01981907484537731,4.711054853820897,22.194037835709437,22.19420287026518
OBM_RR,2.0,1000000,15,-4.460573466285171,0.0003000978311057,19.89701537083612,0.2,15.848931924611136,0.19601520984261356,0.055051910490644874,4.460573466285171,19.8967156481273,19.897015745958406
OBM_RR,2.0,1000000,22,-4.06843869942083,0.0006195445326324,16.552812221047024,0.225,22.387211385683397,0.22373711347036773,0.017447422183645853,4.06843869942083,16.552193450945055,16.552812995477687
OBM_RR,2.0,1000000,32,-3.5902075212066427,0.0012362063038275,12.890824706374692,0.25,31.622776601683793,0.25085832971998434,0.011858263308657958,3.5902075212066427,12.889590045328745,12.890826251632573
OBM_RR,2.0,1000000,45,-3.0778887059918074,0.0022775783206509,9.475673617819671,0.275,44.668359215096324,0.2755354189625573,0.0073970863301441436,3.0778887059918074,9.473398886471923,9.475676464792574
OBM_RR,2.0,1000000,64,-2.489116062439915,0.0041874872377802,6.19988102517512,0.3,63.095734448019314,0.3010299956639812,0.01422991597038981,2.489116062439915,6.195698772296388,6.199886259534168
OBM_RR,2.0,1000000,91,-1.8746126367646747,0.0074740944680506,3.521637289767772,0.325,89.12509381337456,0.32650689872018224,0.020818575178460825,1.8746126367646747,3.514172537917806,3.5216466323858566
OBM_RR,2.0,1000000,129,-1.2884299550237976,0.0127848866395316,1.672820654533857,0.35,125.89254117941668,0.3517649517165415,0.024383709074176592,1.2884299550237976,1.6600517490026252,1.672836635642157
OBM_RR,2.0,1000000,184,-0.7718156872339144,0.0209058492327812,0.6165791719815996,0.375,177.82794100389228,0.3774696371682561,0.0341192983723828,0.7718156872339144,0.5956994550603595,0.6166053042931406
OBM_RR,2.0,1000000,261,-0.3888445043910744,0.0329961828964852,0.1841549862630045,0.4,251.1886431509581,0.40277341788971355,0.03831618413698343,0.3888445043910744,0.15120004859514025,0.18419623149162545
OBM_RR,2.0,1000000,370,-0.1489541906264309,0.0507604350827911,0.0728843354441126,0.425,354.8133892335754,0.4280336206778325,0.041911018503453766,0.1489541906264309,0.022187350905175113,0.07294778598796621
OBM_RR,2.0,1000000,525,-0.0268563237584036,0.0762267242437934,0.0768527029643049,0.45,501.18723362727235,0.4533598839009928,0.04641851150770025,0.0268563237584036,0.0007212621258161938,0.07694798636960959
OBM_RR,2.0,1000000,744,0.0162511072604667,0.1129571479252587,0.1130800499775433,0.475,707.9457843841377,0.47859548925764644,0.04967351980006198,0.0162511072604667,0.0002640984871911935,0.11322124641244989
OBM_RR,2.0,1000000,1055,0.0260484216524039,0.1666278279990291,0.1670980634846118,0.5,1000.0,0.503875409938952,0.05354076692802976,0.0260484216524039,0.0006785202705814243,0.16730634826961052
OBM_RR,2.0,1000000,1497,0.0248372356070065,0.2573126025535073,0.2576078500729133,0.525,1412.5375446227547,0.5292036333905088,0.058075341488384086,0.0248372356070065,0.0006168882725979515,0.2579294908261052
OBM_RR,2.0,1000000,1889,0.0198069346871516,0.3343024948461938,0.3342769313893371,0.55,1995.262314968881,0.546038659653639,0.05472793937884181,0.0198069346871516,0.0003923146617010893,0.3346948095078949
OBM_RR,2.0,1000000,2679,0.0111434940101586,0.4699527763184138,0.4694895128067702,0.575,2818.382931264452,0.5713287856013681,0.050719701284848255,0.0111434940101586,0.0001241774587544406,0.47007695377716824
OBM_RR,2.0,1000000,3799,-0.0031886793550208,0.6378779471898678,0.6370907674319095,0.6,3981.0717055349714,0.5966115489257867,0.04681318159093857,0.0031886793550208,1.0167676029135865e-05,0.6378881148658969
OBM_RR,2.0,1000000,5388,-0.0314113429341702,0.8940528925735295,0.8939219989227405,0.625,5623.413251903491,0.6219045978418247,0.042764561197416714,0.0314113429341702,0.0009866724649280443,0.8950395650384575
OBM_RR,2.0,1000000,7640,-0.0654233701915831,1.2487732831857332,1.2514925339489755,0.65,7943.282347242817,0.6471822264292817,0.03892898051621227,0.0654233701915831,0.004280217367224925,1.2530535005529582
OBM_RR,2.0,1000000,10835,-0.1142219161682565,1.7676793059531417,1.7785163529538486,0.675,11220.18454301964,0.6724714859426395,0.03493271265542623,0.1142219161682565,0.013046646133148215,1.78072595208629
OBM_RR,2.0,1000000,15364,-0.2095800598296948,2.444902272505586,2.4857699461431726,0.7,15848.931924611124,0.6977507164155231,0.031075001109195748,0.2095800598296948,0.04392380147821845,2.4888260739838044
OBM_RR,2.0,1000000,21787,-0.3086394631836793,3.385870533950478,3.476896514017349,0.725,22387.21138568339,0.7230329055677136,0.027176413897764564,0.3086394631836793,0.09525831823430973,3.481128852184788
OBM_RR,2.0,1000000,30894,-0.4217311467934141,4.765976325719473,4.937876015488012,0.75,31622.776601683792,0.7483123570351464,0.023315649199009168,0.4217311467934141,0.1778571601756882,4.943833485895161
OBM_RR,3.0,10000,5,-3.2263196758491333,0.0323107030178672,10.441408965410352,0.15,3.9810717055349722,0.1747425010840047,0.22788685663767297,3.2263196758491333,10.409138650771256,10.441449353789123
OBM_RR,3.0,10000,5,-3.2263196758491333,0.0323107030178672,10.441408965410352,0.175,5.011872336272722,0.1747425010840047,0.002371652661731426,3.2263196758491333,10.409138650771256,10.441449353789123
OBM_RR,3.0,10000,6,-2.907332029487836,0.0451101084331625,8.497633250483482,0.2,6.309573444801933,0.19453781259591088,0.050308605167181636,2.907332029487836,8.45257952968586,8.497689638119022
OBM_RR,3.0,10000,8,-2.3682613233563408,0.0751818107579284,5.683749529200007,0.225,7.943282347242816,0.22577249674798586,0.007114957985194649,2.3682613233563408,5.608661695705527,5.683843506463455
OBM_RR,3.0,10000,10,-1.9365474935004696,0.1099538919039688,3.8600326441220423,0.25,10.0,0.25,0.0,1.9365474935004696,3.7502161945829515,3.8601700864869204
OBM_RR,3.0,10000,13,-1.4411138769629614,0.1680739811962469,2.2446730950949703,0.275,12.589254117941675,0.2784858380767092,0.032105755168086385,1.4411138769629614,2.0768092063752177,2.2448831875714648
OBM_RR,3.0,10000,16,-1.0798562705283778,0.2306172945380695,1.3964185879193542,0.3,15.848931924611133,0.30102999566398114,0.009486610646926505,1.0798562705283778,1.1660895649994572,1.3967068595375267
OBM_RR,3.0,10000,20,-0.7414077106708916,0.3186184320643197,0.8679055524664918,0.325,19.952623149688797,0.32525749891599526,0.002371652661731522,0.7414077106708916,0.5496853934422525,0.8683038255065723
OBM_RR,3.0,10000,25,-0.4681291776073832,0.4322364243373157,0.6508410557342588,0.35,25.118864315095795,0.3494850021680094,0.0047433053234629385,0.4681291776073832,0.21914492692736492,0.6513813512646807
OBM_RR,3.0,10000,32,-0.2491051453417929,0.5887825954825372,0.6500999906739396,0.375,31.622776601683793,0.37628749457997646,0.011858263308657958,0.2491051453417929,0.06205337343575577,0.650835968918293
OBM_RR,3.0,10000,40,-0.1244398165480156,0.7597262556303339,0.7742618657532999,0.4,39.810717055349734,0.40051499783199057,0.004743305323462996,0.1244398165480156,0.015485267942503777,0.7752115235728377
OBM_RR,3.0,10000,51,-0.0574163708929011,0.9859335097556232,0.9879977325149396,0.425,50.11872336272722,0.42689254402448407,0.017430974634448308,0.0574163708929011,0.003296639646511181,0.9892301494021344
OBM_RR,3.0,10000,65,-0.0447652551442248,1.2719297857101504,1.27234380154614,0.45,63.09573444801933,0.4532283391607138,0.02973410250635483,0.0447652551442248,0.002003928068127545,1.2739337137782778
OBM_RR,3.0,10000,82,-0.0606141597032019,1.6311942437804263,1.6328293273322263,0.475,79.43282347242814,0.4784534630959292,0.03180757057556654,0.0606141597032019,0.003674076356525265,1.6348683201369516
OBM_RR,3.0,10000,103,-0.0885484846059965,2.085809385204396,2.091042957598909,0.5,100.0,0.503209306176293,0.02955880224154443,0.0885484846059965,0.007840834126018398,2.0936502193304145
OBM_RR,3.0,10000,130,-0.1271123641593678,2.659937237782501,2.6727698693574564,0.525,125.89254117941675,0.5284858380767091,0.03210575516808617,0.1271123641593678,0.016157553122183733,2.676094790904685
OBM_RR,3.0,10000,165,-0.1796878008707105,3.341736078988199,3.369846614671216,0.55,158.48931924611142,0.5543709860534765,0.040258269313679595,0.1796878008707105,0.032287705781752114,3.3740237847699515
OBM_RR,3.0,10000,192,-0.2335940341306051,3.8106427140365855,3.860445583425451,0.575,199.52623149688787,0.5708253071758873,0.03845034185852311,0.2335940341306051,0.054566172781410294,3.865208886817996
OBM_RR,3.0,10000,243,-0.3506451756130753,4.595002952891098,4.712211238380707,0.6,251.18864315095797,0.5964015683995779,0.03314277984516098,0.3506451756130753,0.1229520391807244,4.717954992071822
OBM_RR,3.0,10000,307,-0.5187942088500117,5.527347907447457,5.7895861536994575,0.625,316.22776601683796,0.6217845938692965,0.02961498489791709,0.5187942088500117,0.26914743113630957,5.796495338583767
OBM_RR,3.0,10000,387,-0.7460542305047317,6.835310028060213,7.383362805379143,0.65,398.1071705534973,0.6469277412547279,0.02829654875473716,0.7460542305047317,0.5565969148540074,7.39190694291422
OBM_RR,3.0,10000,489,-1.0581769684781015,8.676158432646472,9.785051731223168,0.675,501.18723362727246,0.6723272147809051,0.02461726160905168,1.0581769684781015,1.119738496617505,9.795896929263977
OBM_RR,3.0,10000,618,-1.42336990140217,10.462805385894576,12.47570875537983,0.7,630.957344480193,0.6977471187722039,0.02074980292563674,1.42336990140217,2.0259818762176227,12.488787262112199
OBM_RR,3.0,10000,780,-1.836590829449977,11.843667171346333,15.201928462201902,0.725,794.3282347242813,0.7230236506726201,0.01820284999909485,1.836590829449977,3.373065874819755,15.216733046166087
OBM_RR,3.0,10000,984,-2.303446818133884,12.329801747849334,17.620256739635632,0.75,1000.0,0.7482487746078353,0.016129381929883644,2.303446818133884,5.305867243971114,17.63566899182045
OBM_RR,3.0,20000,5,-3.4161809948129167,0.0143103216102652,11.684585023029223,0.15,4.417275630574674,0.1625122366132473,0.12391477955368131,3.4161809948129167,11.670292589320969,11.684602910931234
OBM_RR,3.0,20000,6,-3.112118420728758,0.0201273217327722,9.705383227219867,0.175,5.6582254690844485,0.18092207010137693,0.05864914753423278,3.112118420728758,9.68528106463926,9.705408386372033
OBM_RR,3.0,20000,7,-2.8377554606026747,0.0267095459519071,8.079532213199766,0.2,7.247796636776956,0.19648736253088905,0.0347873614519124,2.8377554606026747,8.052856054180298,8.079565600132204
OBM_RR,3.0,20000,9,-2.365762210262368,0.0418239312828586,5.63860248687424,0.225,9.28392768635557,0.2218637187839495,0.031060121984409494,2.365762210262368,5.596830835505485,5.638654766788344
OBM_RR,3.0,20000,12,-1.8120173846691063,0.0682849490431696,3.351606595199935,0.25,11.89207115002721,0.2509122808107791,0.009034761653968382,1.8120173846691063,3.283407002343068,3.3516919513862375
OBM_RR,3.0,20000,15,-1.3970678373825027,0.0977363631107609,2.0494127349054967,0.275,15.232923070389067,0.273444096005222,0.015408875845225467,1.3970678373825027,1.951798542248623,2.049534905359384
OBM_RR,3.0,20000,19,-0.9957862357238528,0.1394356778919445,1.1308516105516595,0.3,19.51232399646889,0.29731334174418345,0.02660728659439795,0.9957862357238528,0.9915902272570806,1.131025905149025
OBM_RR,3.0,20000,25,-0.6050619641463815,0.2038833791226667,0.5697285053554402,0.325,24.9939414768837,0.3250244732264946,0.00024237029395886872,0.6050619641463815,0.366099980456677,0.5699833595793438
OBM_RR,3.0,20000,32,-0.3396576421912147,0.2767442410872109,0.3917656246847473,0.35,32.01551545899593,0.34995105354701095,0.0004847405879181659,0.3396576421912147,0.11536731389889522,0.3921115549861061
OBM_RR,3.0,20000,42,-0.1449178883700979,0.3739998827884387,0.3945335773046013,0.375,41.00966752495598,0.377409432632266,0.023861786082320192,0.1449178883700979,0.021001194369648153,0.39500107715808686
OBM_RR,3.0,20000,54,-0.0437002720374701,0.4883830879613732,0.4896823228775704,0.4,52.53055608807536,0.4027857888853264,0.02758902554982295,0.0437002720374701,0.0019097137761488912,0.4902928017375221
OBM_RR,3.0,20000,69,0.0012476779920262,0.6285103521932096,0.62772627095334,0.425,67.28801986124834,0.4275369138534406,0.025124294769405104,0.0012476779920262,1.5567003717865307e-06,0.6285119088935814
OBM_RR,3.0,20000,89,0.01396812993287,0.8073057068900377,0.8064916834102466,0.45,86.19131328547948,0.4532379473312581,0.0320669710908821,0.01396812993287,0.00019510865382153884,0.8075008155438592
OBM_RR,3.0,20000,114,0.0086568104487314,1.032284354075221,1.031068938999772,0.475,110.40512859784792,0.4782354118455604,0.032041860939834806,0.0086568104487314,7.494036714526514e-05,1.032359294442366
OBM_RR,3.0,20000,147,-0.0068589130549501,1.3328991968124946,1.3312801175047744,0.5,141.4213562373095,0.5039065844537528,0.038688810510672314,0.0068589130549501,4.7044688295364916e-05,1.33294624150079
OBM_RR,3.0,20000,188,-0.0263578277514495,1.72451883762477,1.7230579241615145,0.525,181.15100497595773,0.5287472655518185,0.0371109977484818,0.0263578277514495,0.0006947350837750814,1.7252135727085451
OBM_RR,3.0,20000,223,-0.0488163550995146,2.081254085482429,2.081035554400778,0.55,232.04194526839143,0.5459866277183766,0.03974638243475211,0.0488163550995146,0.002383036525201905,2.083637122007631
OBM_RR,3.0,20000,286,-0.1177809382325145,2.685542526858089,2.696057948110448,0.575,297.22973036271696,0.5711111142227308,0.03851353188842065,0.1177809382325145,0.013872349410931396,2.6994148762690204
OBM_RR,3.0,20000,368,-0.2137459150366787,3.513327049058484,3.554622706442027,0.6,380.7307877431756,0.5965658972990746,0.03400959335274568,0.2137459150366787,0.045687316194867066,3.559014365253351
OBM_RR,3.0,20000,472,-0.3535066337417216,4.581137283786649,4.700377802281319,0.625,487.6898840457368,0.6216980586812421,0.03270073474952464,0.3535066337417216,0.12496694009940369,4.706104223886053
OBM_RR,3.0,20000,607,-0.5197747939806368,5.833781849540874,6.096655458686562,0.65,624.6971105498872,0.6470981820357188,0.028738118088985083,0.5197747939806368,0.2701658364576134,6.103947685998488
OBM_RR,3.0,20000,780,-0.7673401876613628,7.162355912295274,7.742213931005081,0.675,800.1939197344099,0.6724190730141623,0.025560178278249395,0.7673401876613628,0.5888109636001755,7.751166875895449
OBM_RR,3.0,20000,1002,-1.058191993207739,8.851154765053684,9.959861116086334,0.7,1024.993230105207,0.6977090893475533,0.022688005130478982,1.058191993207739,1.1197702944889676,9.970925059542651
OBM_RR,3.0,20000,1287,-1.3984252878875711,10.698145659264757,12.64036626299411,0.725,1312.9456446135114,0.7229846222972781,0.019959267992566036,1.3984252878875711,1.9555932858034362,12.653738945068193
OBM_RR,3.0,20000,1653,-1.7690391871878268,12.363714636349943,15.477759638860675,0.75,1681.792830507429,0.7482563146074083,0.01726856658107176,1.7690391871878268,3.129499645806167,15.49321428215611
OBM_RR,3.0,30000,5,-3.563528327921752,0.0087962347316841,12.707519383339068,0.15,4.694271328870265,0.15612040964921,0.06309501333745664,3.563528327921752,12.698734143900795,12.707530378632478
OBM_RR,3.0,30000,6,-3.2731462702855,0.012383276495843,10.7258543040841,0.175,6.074299753156561,0.17380615938497024,0.012307246384696045,3.2731462702855,10.713486506683878,10.725869783179721
OBM_RR,3.0,30000,8,-2.768518009017749,0.0209441665147437,7.685609952562204,0.2,7.860030855966229,0.2017122020181897,0.01765100955097741,2.768518009017749,7.664691966255601,7.685636132770345
OBM_RR,3.0,30000,10,-2.3491293633886774,0.0310224545041273,5.549392442370893,0.225,10.170733675867188,0.22335781032193994,0.016929255650920155,2.3491293633886774,5.518408765934892,5.549431220439019
OBM_RR,3.0,30000,13,-1.8458042781076345,0.0483256065468609,3.4552586326191217,0.25,13.160740129524925,0.24880794799393632,0.012288807699536324,1.8458042781076345,3.4069934330804457,3.4553190396273066
OBM_RR,3.0,30000,17,-1.3494542056999137,0.0742341985138937,1.8951680590469373,0.275,17.029752845447483,0.2748303767920441,0.0017486376209645733,1.3494542056999137,1.821026653281185,1.8952608517950786
OBM_RR,3.0,30000,22,-0.9214412712649898,0.1093952221743842,0.9583124945371074,0.3,22.036183309053403,0.29984059051495643,0.0016433448349718553,0.9214412712649898,0.8490540163904404,0.9584492385648247
OBM_RR,3.0,30000,29,-0.5459445136032608,0.1622821905126688,0.4601347497080295,0.325,28.514411174206582,0.3266380146298997,0.016886215277078766,0.5459445136032608,0.298055411933501,0.4603376024461698
OBM_RR,3.0,30000,37,-0.3006159184260077,0.2266021015929474,0.3166887793770682,0.35,36.89711749119786,0.350270103230695,0.00278448141872228,0.3006159184260077,0.09036993041111212,0.31697203200405955
OBM_RR,3.0,30000,49,-0.116573578340601,0.3230670639290837,0.3362526292663045,0.375,47.74418348819862,0.37751849544989513,0.02596305036901687,0.116573578340601,0.013589399167132239,0.33665646309621594
OBM_RR,3.0,30000,63,-0.0287267556191288,0.4286729316131876,0.4289623169370724,0.4,61.78008505674121,0.40189676514942824,0.019553662133815528,0.0287267556191288,0.0008252264884011481,0.42949815810158876
OBM_RR,3.0,30000,82,0.0035237765035622,0.5660618241358988,0.565366663856576,0.425,79.94228052013091,0.4274652714322233,0.025414366490428865,0.0035237765035622,1.2417000847057044e-05,0.5660742411367459
OBM_RR,3.0,30000,107,-0.0052466728068649,0.7349374948447341,0.7340463505517204,0.45,103.44382350541889,0.4532787168866349,0.03380013717197439,0.0052466728068649,2.752757554229561e-05,0.7349650224202764
OBM_RR,3.0,30000,138,-0.0405227966929233,0.9422955697566792,0.9427597973462994,0.475,133.85438283469583,0.4779587070922935,0.03050117135116586,0.0405227966929233,0.0016420970518159956,0.9439376668084951
OBM_RR,3.0,30000,180,-0.0910984693775249,1.2115989012840336,1.2183833337803565,0.5,173.20508075688772,0.5037327284191505,0.03848052056806427,0.0910984693775249,0.008298931122927842,1.2198978324069614
OBM_RR,3.0,30000,234,-0.1289929303485717,1.5543998949512865,1.5690960711625086,0.525,224.12415166897196,0.529182866091147,0.043120968519447564,0.1289929303485717,0.016639176079911472,1.5710390710311979
OBM_RR,3.0,30000,278,-0.16219187724462,1.812023939063988,1.836065114184292,0.55,290.0124819770266,0.545896493944994,0.042302849663724225,0.16219187724462,0.026306205044133883,1.838330144108122
OBM_RR,3.0,30000,361,-0.2195350959278652,2.2915507586543584,2.3368819785500974,0.575,375.27075541015427,0.5712392085002391,0.03876982153758678,0.2195350959278652,0.04819565834405697,2.3397464169984152
OBM_RR,3.0,30000,469,-0.288143549763034,2.941245720305408,3.0205958684250693,0.6,485.59337483020374,0.5966273171402726,0.03476882794029588,0.288143549763034,0.08302670527004206,3.0242724255754503
OBM_RR,3.0,30000,608,-0.3987011773446891,3.798778895372711,3.952993050569536,0.625,628.3487915845369,0.6218066076137692,0.03292053093651589,0.3987011773446891,0.1589626288160412,3.9577415241887524
OBM_RR,3.0,30000,789,-0.5511835947825796,4.897567434603867,5.195248830468058,0.65,813.0716446117171,0.6470847757709037,0.030052908572916048,0.5511835947825796,0.30380335515744694,5.201370789761314
OBM_RR,3.0,30000,1025,-0.7208627362543574,6.2826990891231125,6.794488799781828,0.675,1052.099579287026,0.6724686900579134,0.02609515436238934,0.7208627362543574,0.5196430845201192,6.802342173643232
OBM_RR,3.0,30000,1330,-0.9346231301579548,8.006479643333952,8.86999193920604,0.7,1361.3972791592591,0.697736662297007,0.02333264123520476,0.9346231301579548,0.8735203954262534,8.880000038760205
OBM_RR,3.0,30000,1726,-1.2568458597086254,9.718538273346226,11.28605161557126,0.725,1761.6227476853735,0.7230183430852556,0.02042880732373851,1.2568458597086254,1.5796615150667137,11.29819978841294
OBM_RR,3.0,30000,2240,-1.6230694701486277,11.752064362162024,14.371728786637872,0.75,2279.5070569547775,0.748304061410537,0.017483350634133744,1.6230694701486277,2.634354504928547,14.38641886709057
OBM_RR,3.0,50000,5,-3.778755092315989,0.0044675454067952,14.283452008679056,0.15,5.068103794729894,0.14874962038298556,0.013528830227442057,3.778755092315989,14.278990047704019,14.283457593110814
OBM_RR,3.0,50000,7,-3.264214321412817,0.0084424381104186,10.663527021179316,0.175,6.6423193338963555,0.17984750684393275,0.052448949283514026,3.264214321412817,10.655095136116538,10.663537574226956
OBM_RR,3.0,50000,9,-2.8281486973855143,0.0133701047259622,8.011778446618436,0.2,8.705505632961243,0.20307482460172946,0.033268920454162604,2.8281486973855143,7.9984250545233815,8.011795159249344
OBM_RR,3.0,50000,11,-2.45707380651959,0.0190534992234488,6.056241373034089,0.225,11.409543040000797,0.22162147964283027,0.03655484119394312,2.45707380651959,6.037211690684668,6.056265189908117
OBM_RR,3.0,50000,15,-1.8682471187914744,0.0320875219151651,3.5223947093854173,0.25,14.953487812212206,0.2502870326838503,0.003105629999639262,1.8682471187914744,3.4903472968726454,3.5224348187878105
OBM_RR,3.0,50000,19,-1.432452939499676,0.0466434911147667,2.0985066106321333,0.275,19.598225535066074,0.27213487206192993,0.031000049046387677,1.432452939499676,2.051921423881262,2.098564914996029
OBM_RR,3.0,50000,26,-0.9145303897139998,0.0743029346047742,0.9105758896469596,0.3,25.685676074155552,0.3011241499020292,0.012163052698397134,0.9145303897139998,0.8363658337104404,0.9106687683152146
OBM_RR,3.0,50000,34,-0.558460813890103,0.1076924473215907,0.4194363124132357,0.325,33.66396382192787,0.3259180023769185,0.009932582182819337,0.558460813890103,0.3118784806507963,0.41957092797238704
OBM_RR,3.0,50000,45,-0.2894943871667612,0.1554167376218395,0.2390294669008706,0.35,44.12040613345333,0.351824444984715,0.019740090226720956,0.2894943871667612,0.08380700020105862,0.23922373782289813
OBM_RR,3.0,50000,59,-0.1259389097075924,0.2177210409274155,0.2333094986045935,0.375,57.824748377162095,0.37685961178898225,0.020120587251863165,0.1259389097075924,0.015860608978337108,0.23358164990575261
OBM_RR,3.0,50000,78,-0.0353185326729246,0.3013386074730341,0.3022093329638612,0.4,75.78582832551992,0.4026615622028939,0.028797512925478264,0.0353185326729246,0.0012473987501684424,0.30258600622320253
OBM_RR,3.0,50000,102,0.0020523208268299,0.4004070504282254,0.3999107536359663,0.425,99.32584120424065,0.42745541467778314,0.02656704240990083,0.0020523208268299,4.212020776239764e-06,0.4004112624490016
OBM_RR,3.0,50000,135,0.0116837118593506,0.5288974626455895,0.5283728499400947,0.45,130.17767238163063,0.45336185728557976,0.03637455045380198,0.0116837118593506,0.00013650912281232988,0.5290339717684018
OBM_RR,3.0,50000,177,0.0032380575894368,0.6942683766432163,0.6934110261893648,0.475,170.61246279156248,0.4783970240898469,0.03675504747894491,0.0032380575894368,1.048501695250926e-05,0.6942788616601688
OBM_RR,3.0,50000,233,-0.0213665529434248,0.9288735751278804,0.9281690127436546,0.5,223.60679774997897,0.5038031566154964,0.0411493113605591,0.0213665529434248,0.000456529584684175,0.9293301047125646
OBM_RR,3.0,50000,306,-0.0690701709281231,1.229868240946836,1.2331015941576924,0.525,293.06182667959655,0.5289928269786479,0.043201502636982046,0.0690701709281231,0.004770688512040142,1.2346389294588762
OBM_RR,3.0,50000,368,-0.1077892485555631,1.4885439077679643,1.4983017499874274,0.55,384.09044412331593,0.5460447324213301,0.042795118256725266,0.1077892485555631,0.011618522104172961,1.5001624298721372
OBM_RR,3.0,50000,483,-0.1782785651891645,1.927387168426537,1.9567611812719108,0.575,503.39367272195074,0.5711777534810553,0.04135585988333955,0.1782785651891645,0.031783246805907175,1.959170415232444
OBM_RR,3.0,50000,636,-0.2861721796040291,2.495602889668063,2.574377902435298,0.6,659.7539553864469,0.5966109834839332,0.03666840730604748,0.2861721796040291,0.08189451637932067,2.577497406047384
OBM_RR,3.0,50000,836,-0.4206430586392073,3.23274381562886,3.405643468640672,0.625,864.6816701021309,0.6218823007472963,0.033732814671725286,0.4206430586392073,0.1769405827813476,3.409684398410208
OBM_RR,3.0,50000,1099,-0.5851784389490486,4.098194025215123,4.43550508809445,0.65,1133.2624602040687,0.6471626100224903,0.030699930463062935,0.5851784389490486,0.34243380541084545,4.440627830625968
OBM_RR,3.0,50000,1445,-0.7844935234130332,5.171673903306174,5.780639399204038,0.675,1485.2677558853384,0.6724596760942864,0.027485741430409077,0.7844935234130332,0.6154300882769953,5.7871039915831695
OBM_RR,3.0,50000,1899,-1.0118591795988294,6.439049264221173,7.454859451979314,0.7,1946.610237380866,0.6977114052040613,0.024762088274911827,1.0118591795988294,1.0238589993384162,7.462908263559589
OBM_RR,3.0,50000,2497,-1.2714669919553565,8.143628378187552,9.75007715434682,0.725,2551.251382965138,0.7230134559736172,0.02149396591768188,1.2714669919553565,1.6166283116320026,9.760256689819554
OBM_RR,3.0,50000,3283,-1.5628645168406026,10.157806292998222,12.587654533131383,0.75,3343.7015248821103,0.7483067309399014,0.018320795806119707,1.5628645168406026,2.44254549799941,12.600351790997632
OBM_RR,3.0,100000,6,-3.8723836823661415,0.0025956451494559,14.997947784048575,0.15,5.62341325190349,0.15563025007672873,0.06482064948252075,3.8723836823661415,14.995355383455557,14.997951028605012
OBM_RR,3.0,100000,8,-3.457970228549557,0.0044687649535836,11.962021280532468,0.175,7.498942093324557,0.18061799739838869,0.06467958531004617,3.457970228549557,11.957558101535076,11.96202686648866
OBM_RR,3.0,100000,10,-3.095303639753058,0.0067352106258409,9.587631413881088,0.2,10.000000000000002,0.2,2.2204460492503136e-16,3.095303639753058,9.580904622268529,9.58763983289437
OBM_RR,3.0,100000,13,-2.632125522302293,0.0107480771566235,6.938819407215295,0.225,13.335214321633241,0.22278867046136736,0.02545887215676478,2.632125522302293,6.928084765155118,6.938832842311742
OBM_RR,3.0,100000,18,-2.028329360772174,0.0187139749796448,4.132810578281378,0.25,17.78279410038923,0.2510545010206612,0.012140391653607661,2.028329360772174,4.114119995770457,4.132833970750101
OBM_RR,3.0,100000,24,-1.5033352078287985,0.0297219703030951,2.289701564937872,0.275,23.71373705661656,0.2760422483423212,0.011999327481132619,1.5033352078287985,2.260016747097657,2.289738717400752
OBM_RR,3.0,100000,32,-1.0256064636801288,0.0459128960728033,1.0977241232951718,0.3,31.62277660168379,0.3010299956639812,0.011858263308658178,1.0256064636801288,1.0518686183424593,1.0977815144152625
OBM_RR,3.0,100000,43,-0.6193428696670988,0.0695502832396056,0.4530489355930333,0.325,42.16965034285823,0.3266936911159173,0.019499339578238004,0.6193428696670988,0.38358559020747696,0.45313587344708256
OBM_RR,3.0,100000,57,-0.33130135062554,0.0996473283682971,0.2092833541341431,0.35,56.234132519034894,0.3511749711344983,0.013527355094970562,0.33130135062554,0.109760584926307,0.2094079132946041
OBM_RR,3.0,100000,77,-0.1304479956641664,0.1400388831464998,0.1568805141153652,0.375,74.98942093324558,0.3772981450344964,0.026458372489848083,0.1304479956641664,0.017016679572798375,0.15705556271929816
OBM_RR,3.0,100000,103,-0.0251695264074713,0.1886700424127375,0.189067709919298,0.4,100.00000000000003,0.40256744494103447,0.029558802241544214,0.0251695264074713,0.0006335050595763952,0.1893035474723139
OBM_RR,3.0,100000,138,0.0154840341077511,0.2549809750739416,0.2549020041673492,0.425,133.3521432163324,0.4279758172802473,0.034260362544857766,0.0154840341077511,0.00023975531224999943,0.2552207303861916
OBM_RR,3.0,100000,184,0.0205131003542424,0.3401184216105499,0.34011406086968,0.45,177.8279410038923,0.4529635646019073,0.03411929837238258,0.0205131003542424,0.00042078728614321963,0.3405392088966931
OBM_RR,3.0,100000,247,-0.0023636273002258,0.4668713092224816,0.4662933068199678,0.475,237.13737056616546,0.4785393906519332,0.04074874076711888,0.0023636273002258,5.586734014372704e-06,0.46687689595649595
OBM_RR,3.0,100000,330,-0.0331032320863071,0.6430215691018452,0.6433136161150279,0.5,316.22776601683796,0.5037027879755774,0.04262992197541153,0.0331032320863071,0.0010958239745599116,0.644117393076405
OBM_RR,3.0,100000,442,-0.0825487506476356,0.8741745601533162,0.8798961381866099,0.525,421.69650342858233,0.5290844538698184,0.04702401296832797,0.0825487506476356,0.006814296233485519,0.8809888563868017
